date,date_block_num,shop_id,item_id,item_price,item_cnt_day
14.01.2013,0,24,1628,3899.0,-1.0
14.01.2013,0,24,1653,10999.0,1.0
20.01.2013,0,24,1894,599.0,1.0
10.01.2013,0,24,1905,249.0,1.0
28.01.2013,0,24,1905,249.0,1.0
06.01.2013,0,24,1908,249.0,1.0
08.01.2013,0,24,1911,249.0,1.0
18.01.2013,0,24,1911,248.5,1.0
08.01.2013,0,24,1913,249.0,1.0
05.01.2013,0,24,1915,249.0,1.0
06.01.2013,0,24,1916,249.0,1.0
12.01.2013,0,24,1916,249.0,1.0
20.01.2013,0,24,1916,249.0,2.0
26.01.2013,0,24,1916,249.0,1.0
28.01.2013,0,24,1916,249.0,1.0
10.01.2013,0,24,1920,249.0,1.0
19.01.2013,0,24,1920,249.0,1.0
28.01.2013,0,24,1920,249.0,1.0
23.01.2013,0,24,1921,249.0,1.0
17.01.2013,0,24,1922,249.0,1.0
20.01.2013,0,24,1928,998.0,1.0
06.01.2013,0,24,1836,1999.0,1.0
21.01.2013,0,24,1835,1999.0,1.0
06.01.2013,0,24,1835,1999.0,1.0
04.01.2013,0,24,1835,1999.0,3.0
06.01.2013,0,24,1472,2599.0,2.0
14.01.2013,0,24,1472,2599.0,1.0
04.01.2013,0,24,1475,899.0,1.0
08.01.2013,0,24,1475,899.0,1.0
13.01.2013,0,24,1481,1999.0,1.0
12.01.2013,0,24,1482,549.0,1.0
20.01.2013,0,24,1523,799.0,1.0
11.01.2013,0,24,1524,2999.0,1.0
16.01.2013,0,24,1530,159.0,1.0
05.01.2013,0,24,1597,469.0,1.0
04.01.2013,0,24,1607,6490.0,1.0
19.01.2013,0,24,1782,599.0,1.0
29.01.2013,0,24,657,149.0,1.0
27.01.2013,0,24,1782,599.0,1.0
17.01.2013,0,24,1800,274.5,1.0
20.01.2013,0,24,1800,549.0,1.0
08.01.2013,0,24,1801,1499.0,1.0
07.01.2013,0,24,1830,599.0,1.0
13.01.2013,0,24,1830,599.0,1.0
18.01.2013,0,24,1830,599.0,1.0
22.01.2013,0,24,1830,599.0,1.0
25.01.2013,0,24,1830,599.0,1.0
27.01.2013,0,24,1830,599.0,1.0
18.01.2013,0,24,1826,498.0,1.0
11.01.2013,0,24,1829,1499.0,1.0
12.01.2013,0,24,1829,1499.0,1.0
26.01.2013,0,24,1624,299.0,1.0
06.01.2013,0,24,651,149.0,1.0
08.01.2013,0,24,642,149.0,1.0
06.01.2013,0,24,642,149.0,1.0
15.01.2013,0,23,21567,379.0,1.0
06.01.2013,0,23,21570,199.0,1.0
05.01.2013,0,23,21771,449.5,1.0
10.01.2013,0,23,21771,899.0,1.0
23.01.2013,0,23,21619,499.0,1.0
20.01.2013,0,23,21785,299.0,1.0
11.01.2013,0,23,21732,149.0,1.0
02.01.2013,0,23,21747,1224.56,1.0
28.01.2013,0,23,21759,499.0,1.0
19.01.2013,0,23,21766,119.0,1.0
26.01.2013,0,23,21982,249.0,1.0
09.01.2013,0,23,21983,249.0,1.0
06.01.2013,0,23,21987,549.0,1.0
07.01.2013,0,23,21987,549.0,1.0
08.01.2013,0,23,21987,549.0,1.0
13.01.2013,0,23,21987,549.0,1.0
26.01.2013,0,23,21861,149.0,1.0
23.01.2013,0,23,21865,149.0,1.0
27.01.2013,0,23,21871,349.0,1.0
13.01.2013,0,23,21876,299.0,1.0
05.01.2013,0,23,21906,499.0,1.0
04.01.2013,0,23,21914,499.0,1.0
03.01.2013,0,23,21996,449.0,1.0
03.01.2013,0,23,22014,399.0,1.0
07.01.2013,0,23,22014,399.0,1.0
02.01.2013,0,23,21567,379.0,1.0
02.01.2013,0,23,21562,199.0,1.0
30.01.2013,0,23,21552,149.0,1.0
17.01.2013,0,23,21536,199.0,1.0
03.01.2013,0,23,20298,149.0,1.0
13.01.2013,0,23,20299,398.0,1.0
04.01.2013,0,23,20300,149.0,1.0
26.01.2013,0,23,20315,299.0,1.0
05.01.2013,0,23,21329,149.0,1.0
03.01.2013,0,23,21336,199.0,1.0
03.01.2013,0,23,21347,549.0,1.0
05.01.2013,0,23,21494,149.0,1.0
12.01.2013,0,23,21494,149.0,1.0
08.01.2013,0,23,21498,149.0,1.0
08.01.2013,0,23,21499,149.0,1.0
25.01.2013,0,23,21413,149.0,1.0
09.01.2013,0,23,22014,399.0,1.0
14.01.2013,0,23,21422,149.0,1.0
17.01.2013,0,23,21424,399.0,1.0
15.01.2013,0,23,21425,1449.0,1.0
28.01.2013,0,23,21432,499.0,1.0
13.01.2013,0,23,21434,58.0,1.0
20.01.2013,0,23,21500,1999.0,1.0
05.01.2013,0,23,21447,749.0,1.0
26.01.2013,0,23,21452,299.0,1.0
11.01.2013,0,23,21456,149.0,1.0
13.01.2013,0,23,21460,149.0,1.0
05.01.2013,0,23,21455,299.0,1.0
20.01.2013,0,23,21465,98.0,1.0
06.01.2013,0,23,21523,499.0,1.0
08.01.2013,0,23,21424,399.0,1.0
22.01.2013,0,24,1931,124.0,1.0
17.01.2013,0,23,22014,399.0,1.0
27.01.2013,0,23,22014,399.0,1.0
07.01.2013,0,24,155,299.0,1.0
07.01.2013,0,24,156,299.0,1.0
20.01.2013,0,24,257,249.0,1.0
20.01.2013,0,24,258,249.0,1.0
08.01.2013,0,24,372,249.0,1.0
08.01.2013,0,24,407,249.0,1.0
05.01.2013,0,24,410,250.0,1.0
04.01.2013,0,24,481,330.0,1.0
06.01.2013,0,24,481,330.0,1.0
10.01.2013,0,24,481,330.0,1.0
12.01.2013,0,24,482,3300.0,1.0
14.01.2013,0,24,482,3300.0,1.0
15.01.2013,0,24,482,3300.0,1.0
19.01.2013,0,24,482,3300.0,1.0
26.01.2013,0,24,482,3300.0,1.0
29.01.2013,0,24,482,3300.0,1.0
06.01.2013,0,24,484,300.0,1.0
15.01.2013,0,24,484,300.0,2.0
19.01.2013,0,24,484,300.0,1.0
24.01.2013,0,24,484,300.0,1.0
10.01.2013,0,24,496,4600.0,1.0
10.01.2013,0,24,498,249.0,1.0
08.01.2013,0,24,534,399.0,2.0
20.01.2013,0,24,534,399.0,1.0
03.01.2013,0,24,560,199.0,1.0
07.01.2013,0,24,154,299.0,1.0
06.01.2013,0,24,151,249.0,1.0
31.01.2013,0,24,98,399.0,1.0
15.01.2013,0,24,98,399.0,1.0
07.01.2013,0,23,22015,699.0,1.0
05.01.2013,0,23,22079,98.0,1.0
23.01.2013,0,23,22016,299.0,1.0
19.01.2013,0,23,22111,349.0,1.0
19.01.2013,0,23,22130,349.0,1.0
20.01.2013,0,23,22130,349.0,1.0
25.01.2013,0,23,22130,349.0,1.0
11.01.2013,0,23,22134,399.0,1.0
18.01.2013,0,23,22134,399.0,1.0
11.01.2013,0,23,22139,999.0,1.0
28.01.2013,0,23,22139,832.66,1.0
04.01.2013,0,23,22151,399.0,1.0
18.01.2013,0,23,22014,399.0,3.0
06.01.2013,0,23,22151,399.0,1.0
27.01.2013,0,24,32,349.0,1.0
05.01.2013,0,24,33,499.0,1.0
11.01.2013,0,24,33,499.0,1.0
24.01.2013,0,24,33,499.0,2.0
06.01.2013,0,24,34,149.0,1.0
03.01.2013,0,24,45,299.0,1.0
03.01.2013,0,24,51,249.0,1.0
26.01.2013,0,24,49,249.0,1.0
19.01.2013,0,24,60,249.0,1.0
25.01.2013,0,24,85,299.0,1.0
06.01.2013,0,24,98,399.0,1.0
12.01.2013,0,24,98,399.0,1.0
13.01.2013,0,24,32,349.0,1.0
15.01.2013,0,24,8460,349.0,1.0
25.01.2013,0,24,1958,99.0,1.0
13.01.2013,0,24,1722,399.0,1.0
04.01.2013,0,24,3146,2490.0,1.0
08.01.2013,0,24,3146,2490.0,1.0
19.01.2013,0,24,3146,2490.0,1.0
25.01.2013,0,24,3146,2490.0,1.0
29.01.2013,0,24,3146,2490.0,1.0
03.01.2013,0,24,3148,1850.0,1.0
06.01.2013,0,24,3148,1850.0,1.0
11.01.2013,0,24,3148,1850.0,1.0
12.01.2013,0,24,3148,1850.0,2.0
14.01.2013,0,24,3148,1850.0,1.0
17.01.2013,0,24,3148,1850.0,1.0
19.01.2013,0,24,3148,1850.0,1.0
20.01.2013,0,24,3148,1850.0,1.0
23.01.2013,0,24,3148,1850.0,1.0
30.01.2013,0,24,3148,1850.0,1.0
07.01.2013,0,24,3152,2290.0,1.0
09.01.2013,0,24,3159,790.0,2.0
12.01.2013,0,24,3159,790.0,1.0
24.01.2013,0,24,3159,790.0,1.0
25.01.2013,0,24,3159,790.0,1.0
27.01.2013,0,24,3159,790.0,1.0
13.01.2013,0,24,3158,1290.0,1.0
14.01.2013,0,24,3158,1290.0,1.0
24.01.2013,0,24,3158,1290.0,2.0
26.01.2013,0,24,3158,1290.0,1.0
05.01.2013,0,24,3138,1790.0,1.0
05.01.2013,0,24,3223,449.0,1.0
03.01.2013,0,24,3138,1790.0,2.0
21.01.2013,0,24,3140,1090.0,2.0
05.01.2013,0,24,3007,1790.0,1.0
08.01.2013,0,24,3007,1790.0,1.0
11.01.2013,0,24,3007,1790.0,1.0
14.01.2013,0,24,3007,1790.0,1.0
15.01.2013,0,24,3007,1790.0,1.0
19.01.2013,0,24,3007,1790.0,3.0
23.01.2013,0,24,3007,1790.0,1.0
26.01.2013,0,24,3007,1790.0,2.0
18.01.2013,0,24,3014,1290.0,1.0
12.01.2013,0,24,3056,899.0,1.0
04.01.2013,0,24,3057,899.0,1.0
08.01.2013,0,24,2670,249.0,1.0
02.01.2013,0,24,3186,299.5,1.0
03.01.2013,0,24,3186,299.125,4.0
07.01.2013,0,24,3186,299.5,1.0
10.01.2013,0,24,3186,299.5,1.0
25.01.2013,0,24,3186,599.0,1.0
29.01.2013,0,24,3186,299.5,1.0
11.01.2013,0,24,3193,449.0,1.0
15.01.2013,0,24,3193,449.0,1.0
02.01.2013,0,24,3140,1090.0,1.0
04.01.2013,0,24,3140,1090.0,1.0
05.01.2013,0,24,3140,1090.0,1.0
06.01.2013,0,24,3140,1090.0,2.0
07.01.2013,0,24,3140,1090.0,1.0
31.01.2013,0,24,3140,1090.0,1.0
06.01.2013,0,24,3223,449.0,1.0
17.01.2013,0,24,3223,449.0,1.0
19.01.2013,0,24,3223,449.0,1.0
25.01.2013,0,24,3427,799.0,2.0
10.01.2013,0,24,3428,2239.0,1.0
04.01.2013,0,24,3429,2799.0,1.0
27.01.2013,0,24,3429,2799.0,1.0
11.01.2013,0,24,3437,1699.0,1.0
03.01.2013,0,24,3467,149.0,1.0
17.01.2013,0,24,3467,149.0,1.0
04.01.2013,0,24,3468,149.0,1.0
17.01.2013,0,24,3468,149.0,1.0
20.01.2013,0,24,3468,149.0,1.0
24.01.2013,0,24,3278,1699.0,1.0
12.01.2013,0,24,3286,299.0,1.0
18.01.2013,0,24,3286,299.0,1.0
26.01.2013,0,24,3286,299.0,1.0
16.01.2013,0,24,3291,549.0,1.0
22.01.2013,0,24,3293,399.0,1.0
30.01.2013,0,24,3294,399.0,1.0
25.01.2013,0,24,3296,349.0,1.0
05.01.2013,0,24,3470,349.0,1.0
28.01.2013,0,24,3470,349.0,2.0
04.01.2013,0,24,3314,499.0,1.0
06.01.2013,0,24,3314,499.0,1.0
04.01.2013,0,24,3318,1199.0,1.0
05.01.2013,0,24,3320,1999.0,2.0
02.01.2013,0,24,3325,1199.0,2.0
19.01.2013,0,24,3427,799.0,1.0
15.01.2013,0,24,3427,799.0,1.0
08.01.2013,0,24,3427,799.0,1.0
05.01.2013,0,24,3427,799.0,1.0
23.01.2013,0,24,3223,449.0,1.0
27.01.2013,0,24,3223,449.0,1.0
03.01.2013,0,24,3402,549.0,1.0
10.01.2013,0,24,3402,549.0,1.0
19.01.2013,0,24,3417,449.0,1.0
26.01.2013,0,24,3417,449.0,1.0
03.01.2013,0,24,3432,599.0,1.0
04.01.2013,0,24,3432,599.0,2.0
05.01.2013,0,24,3432,599.0,2.0
06.01.2013,0,24,3432,599.0,3.0
08.01.2013,0,24,3432,599.0,1.0
11.01.2013,0,24,3432,599.0,1.0
04.01.2013,0,24,3007,1790.0,1.0
13.01.2013,0,24,3432,599.0,3.0
15.01.2013,0,24,3432,599.0,1.0
16.01.2013,0,24,3432,599.0,1.0
20.01.2013,0,24,3432,599.0,4.0
22.01.2013,0,24,3432,599.0,1.0
26.01.2013,0,24,3432,599.0,1.0
27.01.2013,0,24,3432,599.0,2.0
04.01.2013,0,24,3433,2799.0,2.0
05.01.2013,0,24,3433,2799.0,1.0
25.01.2013,0,24,3433,2799.0,1.0
29.01.2013,0,24,3433,2799.0,1.0
05.01.2013,0,24,3434,2799.0,1.0
03.01.2013,0,24,3427,799.0,1.0
14.01.2013,0,24,3432,599.0,2.0
03.01.2013,0,24,3007,1790.0,1.0
16.01.2013,0,24,2973,2499.0,1.0
28.01.2013,0,24,2972,599.0,1.0
25.01.2013,0,24,2321,999.0,1.0
28.01.2013,0,24,2321,999.0,1.0
04.01.2013,0,24,2333,549.0,1.0
06.01.2013,0,24,2333,549.0,1.0
12.01.2013,0,24,2333,549.0,1.0
13.01.2013,0,24,2333,549.0,1.0
04.01.2013,0,24,2252,599.0,1.0
14.01.2013,0,24,2252,599.0,1.0
20.01.2013,0,24,2252,599.0,1.0
04.01.2013,0,24,2258,299.0,1.0
25.01.2013,0,24,2346,499.0,1.0
09.01.2013,0,24,2349,399.0,1.0
16.01.2013,0,24,2349,399.0,2.0
11.01.2013,0,24,2099,399.0,1.0
11.01.2013,0,24,2100,299.0,1.0
08.01.2013,0,24,2110,299.0,1.0
11.01.2013,0,24,2117,279.0,1.0
26.01.2013,0,24,2117,279.0,1.0
06.01.2013,0,24,2167,599.0,1.0
06.01.2013,0,24,2171,349.0,1.0
05.01.2013,0,24,2189,299.0,1.0
04.01.2013,0,24,2218,2990.0,1.0
16.01.2013,0,24,2218,2990.0,1.0
27.01.2013,0,24,2218,2990.0,1.0
22.01.2013,0,24,2219,5590.0,1.0
14.01.2013,0,24,2321,999.0,1.0
26.01.2013,0,24,2309,2799.0,1.0
08.01.2013,0,24,2309,2799.0,1.0
04.01.2013,0,24,2309,2799.0,1.0
06.01.2013,0,24,1740,299.0,1.0
26.01.2013,0,24,1741,299.0,1.0
03.01.2013,0,24,1987,599.0,1.0
06.01.2013,0,24,1987,599.0,1.0
12.01.2013,0,24,1763,249.0,1.0
19.01.2013,0,24,1777,299.0,1.0
19.01.2013,0,24,2302,1399.0,1.0
04.01.2013,0,24,2330,599.0,1.0
10.01.2013,0,24,2330,599.0,1.0
22.01.2013,0,24,2330,599.0,1.0
04.01.2013,0,24,2304,1998.7,1.0
04.01.2013,0,24,2307,2799.0,1.0
30.01.2013,0,24,2220,3990.0,1.0
11.01.2013,0,24,2307,2799.0,1.0
02.01.2013,0,24,2308,799.0,1.0
04.01.2013,0,24,2308,799.0,2.0
06.01.2013,0,24,2308,799.0,1.0
08.01.2013,0,24,2308,799.0,1.0
09.01.2013,0,24,2308,799.0,1.0
11.01.2013,0,24,2308,799.0,1.0
13.01.2013,0,24,2308,799.0,1.0
15.01.2013,0,24,2308,799.0,1.0
20.01.2013,0,24,2308,799.0,2.0
25.01.2013,0,24,2308,799.0,1.0
26.01.2013,0,24,2308,799.0,2.0
27.01.2013,0,24,2308,739.0,2.0
27.01.2013,0,24,2307,2799.0,1.0
08.01.2013,0,24,1722,399.0,1.0
08.01.2013,0,24,2221,1990.0,1.0
08.01.2013,0,24,2416,449.0,1.0
20.01.2013,0,24,2808,999.0,1.0
26.01.2013,0,24,2808,999.0,1.0
27.01.2013,0,24,2808,799.0,2.0
28.01.2013,0,24,2808,799.0,1.0
29.01.2013,0,24,2808,799.0,1.0
26.01.2013,0,24,2631,299.0,1.0
04.01.2013,0,24,2822,399.0,1.0
02.01.2013,0,24,2828,499.0,1.0
06.01.2013,0,24,2833,599.0,1.0
11.01.2013,0,24,2833,599.0,1.0
07.01.2013,0,24,2836,1999.0,1.0
09.01.2013,0,24,2836,1999.0,1.0
08.01.2013,0,24,2848,99.0,1.0
26.01.2013,0,24,2925,148.0,1.0
05.01.2013,0,24,2929,199.0,1.0
07.01.2013,0,24,2929,199.0,1.0
03.01.2013,0,24,2931,99.0,1.0
08.01.2013,0,24,2931,99.0,1.0
26.01.2013,0,24,2931,99.0,1.0
10.01.2013,0,24,2953,299.5,1.0
10.01.2013,0,24,2956,598.5,1.0
15.01.2013,0,24,2960,449.0,1.0
23.01.2013,0,24,2967,639.0,1.0
25.01.2013,0,24,2972,598.5,1.0
26.01.2013,0,24,2972,479.0,1.0
18.01.2013,0,24,2808,999.0,1.0
14.01.2013,0,24,2808,999.0,1.0
12.01.2013,0,24,2808,999.0,1.0
11.01.2013,0,24,2808,999.0,1.0
10.01.2013,0,24,2416,449.0,1.0
12.01.2013,0,24,2416,449.0,2.0
16.01.2013,0,24,2416,449.0,1.0
27.01.2013,0,24,2416,449.0,4.0
04.01.2013,0,24,2417,349.0,1.0
04.01.2013,0,24,2439,299.0,1.0
13.01.2013,0,24,2439,299.0,1.0
08.01.2013,0,24,2441,1199.0,1.0
20.01.2013,0,24,2678,999.0,1.0
23.01.2013,0,24,2678,999.0,1.0
05.01.2013,0,24,2680,899.0,1.0
03.01.2013,0,24,2704,1799.0,1.0
03.01.2013,0,24,2416,449.0,1.0
16.01.2013,0,24,2503,299.0,1.0
10.01.2013,0,24,2731,598.5,1.0
20.01.2013,0,24,2731,599.0,1.0
22.01.2013,0,24,2731,599.0,1.0
02.01.2013,0,24,2558,299.0,1.0
17.01.2013,0,24,2574,399.0,1.0
26.01.2013,0,24,2579,399.0,1.0
23.01.2013,0,24,2607,279.0,1.0
12.01.2013,0,24,2798,449.0,1.0
26.01.2013,0,24,2798,449.0,1.0
03.01.2013,0,24,2801,28.0,3.0
17.01.2013,0,24,2801,28.0,1.0
10.01.2013,0,24,2808,999.0,1.0
16.01.2013,0,24,2504,299.0,1.0
15.01.2013,0,24,8475,399.0,1.0
15.01.2013,0,24,8478,299.0,1.0
15.01.2013,0,24,8492,349.0,1.0
19.01.2013,0,24,18925,149.0,1.0
28.01.2013,0,24,18928,799.0,1.0
23.01.2013,0,24,18935,349.0,1.0
02.01.2013,0,24,18976,399.0,1.0
03.01.2013,0,24,18976,399.0,1.0
13.01.2013,0,24,18976,399.0,1.0
25.01.2013,0,24,18976,399.0,1.0
26.01.2013,0,24,18976,399.0,1.0
31.01.2013,0,24,18976,399.0,1.0
16.01.2013,0,24,18977,549.0,1.0
26.01.2013,0,24,18990,149.0,1.0
22.01.2013,0,24,19046,299.0,1.0
26.01.2013,0,24,19057,149.0,1.0
13.01.2013,0,24,19062,149.0,1.0
12.01.2013,0,24,19110,149.0,1.0
12.01.2013,0,24,19129,299.0,1.0
27.01.2013,0,24,19142,199.0,1.0
30.01.2013,0,24,19464,249.0,1.0
30.01.2013,0,24,19467,249.0,1.0
24.01.2013,0,24,19468,249.0,1.0
30.01.2013,0,24,19476,249.0,1.0
31.01.2013,0,24,19154,199.0,1.0
26.01.2013,0,24,19164,399.0,2.0
27.01.2013,0,24,19164,399.0,1.0
31.01.2013,0,24,19164,399.0,1.0
28.01.2013,0,24,19413,399.0,1.0
28.01.2013,0,24,19166,549.0,1.0
17.01.2013,0,24,19413,399.0,2.0
12.01.2013,0,24,18896,149.0,1.0
12.01.2013,0,24,18617,199.0,1.0
02.01.2013,0,24,18619,199.0,1.0
27.01.2013,0,24,18621,199.0,1.0
24.01.2013,0,24,19350,449.0,1.0
03.01.2013,0,24,18663,399.0,1.0
06.01.2013,0,24,18664,399.0,1.0
27.01.2013,0,24,18664,399.0,1.0
31.01.2013,0,24,18664,399.0,1.0
03.01.2013,0,24,18669,199.0,1.0
14.01.2013,0,24,18699,149.0,1.0
26.01.2013,0,24,18713,149.0,1.0
08.01.2013,0,24,18720,149.0,1.0
25.01.2013,0,24,19362,1999.0,1.0
04.01.2013,0,24,19365,349.0,1.0
04.01.2013,0,24,18761,149.0,1.0
22.01.2013,0,24,18820,149.0,1.0
12.01.2013,0,24,18823,299.0,1.0
02.01.2013,0,24,18826,349.0,1.0
04.01.2013,0,24,18826,349.0,1.0
12.01.2013,0,24,18826,349.0,1.0
15.01.2013,0,24,18826,349.0,1.0
16.01.2013,0,24,18826,349.0,1.0
22.01.2013,0,24,18826,349.0,1.0
02.01.2013,0,24,18846,299.0,1.0
06.01.2013,0,24,18896,149.0,1.0
03.01.2013,0,24,18899,149.0,1.0
31.01.2013,0,24,19166,549.0,1.0
31.01.2013,0,24,19200,149.0,1.0
06.01.2013,0,24,19232,399.0,1.0
28.01.2013,0,24,19990,549.0,1.0
07.01.2013,0,24,19789,249.0,1.0
10.01.2013,0,24,19790,1038.8,1.0
08.01.2013,0,24,20002,98.0,1.0
07.01.2013,0,24,20003,99.0,1.0
06.01.2013,0,24,19803,399.0,1.0
08.01.2013,0,24,19803,399.0,1.0
27.01.2013,0,24,19803,399.0,1.0
22.01.2013,0,24,19811,349.0,3.0
23.01.2013,0,24,19811,349.0,2.0
25.01.2013,0,24,19811,349.0,1.0
26.01.2013,0,24,19811,349.0,3.0
27.01.2013,0,24,19811,349.0,2.0
28.01.2013,0,24,19811,349.0,1.0
31.01.2013,0,24,19811,349.0,3.0
15.01.2013,0,24,19826,28.0,1.0
09.01.2013,0,24,19844,199.0,1.0
27.01.2013,0,24,19863,599.0,1.0
31.01.2013,0,24,20014,148.0,1.0
11.01.2013,0,24,19899,149.0,1.0
27.01.2013,0,24,19914,499.0,1.0
22.01.2013,0,24,19915,349.0,1.0
13.01.2013,0,24,20053,28.0,1.0
13.01.2013,0,24,20077,149.0,1.0
23.01.2013,0,24,20085,149.0,1.0
26.01.2013,0,24,19990,549.0,1.0
16.01.2013,0,24,19990,549.0,1.0
13.01.2013,0,24,19990,549.0,1.0
08.01.2013,0,24,19990,549.0,1.0
12.01.2013,0,24,19232,399.0,1.0
23.01.2013,0,24,19232,399.0,1.0
29.01.2013,0,24,19234,299.0,1.0
19.01.2013,0,24,19240,999.0,1.0
26.01.2013,0,24,19569,149.0,1.0
05.01.2013,0,24,19577,349.0,1.0
06.01.2013,0,24,19597,149.0,1.0
31.01.2013,0,24,19601,319.0,1.0
19.01.2013,0,24,19929,599.0,1.0
04.01.2013,0,24,19634,499.0,1.0
05.01.2013,0,24,19637,399.0,1.0
07.01.2013,0,24,19637,399.0,1.0
31.01.2013,0,24,18612,399.0,1.0
20.01.2013,0,24,19637,399.0,1.0
28.01.2013,0,24,19674,1224.56,1.0
03.01.2013,0,24,19716,149.0,1.0
26.01.2013,0,24,19716,149.0,1.0
03.01.2013,0,24,19717,149.0,1.0
03.01.2013,0,24,19718,149.0,1.0
12.01.2013,0,24,19718,149.0,1.0
03.01.2013,0,24,19719,119.0,1.0
02.01.2013,0,24,19749,999.0,1.0
06.01.2013,0,24,19750,499.0,1.0
04.01.2013,0,24,19776,499.0,1.0
04.01.2013,0,24,19779,499.0,1.0
04.01.2013,0,24,19793,499.0,1.0
28.01.2013,0,24,19637,399.0,1.0
08.01.2013,0,24,18586,399.0,1.0
07.01.2013,0,24,18586,399.0,1.0
31.01.2013,0,24,18580,299.0,1.0
21.01.2013,0,24,17036,199.0,1.0
02.01.2013,0,24,17064,149.0,1.0
03.01.2013,0,24,17069,1599.0,1.0
20.01.2013,0,24,17082,149.0,1.0
24.01.2013,0,24,17086,149.0,1.0
02.01.2013,0,24,17122,149.0,1.0
24.01.2013,0,24,17647,249.0,1.0
21.01.2013,0,24,17161,149.0,1.0
26.01.2013,0,24,17210,1599.68,1.0
25.01.2013,0,24,17213,149.0,1.0
06.01.2013,0,24,17241,349.0,2.0
08.01.2013,0,24,17241,349.0,1.0
22.01.2013,0,24,17273,98.0,1.0
08.01.2013,0,24,17278,399.0,1.0
26.01.2013,0,24,17278,399.0,1.0
02.01.2013,0,24,17710,1499.0,1.0
23.01.2013,0,24,17318,1399.0,1.0
05.01.2013,0,24,17343,549.0,1.0
16.01.2013,0,24,17345,199.0,1.0
28.01.2013,0,24,17361,874.44,1.0
20.01.2013,0,24,17362,149.0,1.0
05.01.2013,0,24,17378,299.0,1.0
05.01.2013,0,24,17379,299.0,1.0
05.01.2013,0,24,17380,299.0,1.0
05.01.2013,0,24,17381,299.0,1.0
25.01.2013,0,24,17625,299.0,1.0
02.01.2013,0,24,17018,199.0,1.0
02.01.2013,0,24,17017,199.0,1.0
25.01.2013,0,24,16994,549.0,1.0
28.01.2013,0,24,16482,399.0,1.0
27.01.2013,0,24,16483,549.0,1.0
28.01.2013,0,24,16483,549.0,1.0
08.01.2013,0,24,16519,149.0,1.0
09.01.2013,0,24,16526,149.0,1.0
03.01.2013,0,24,16587,149.0,1.0
11.01.2013,0,24,16594,349.0,1.0
26.01.2013,0,24,16623,399.0,2.0
27.01.2013,0,24,16623,399.0,1.0
28.01.2013,0,24,16623,399.0,1.0
30.01.2013,0,24,16623,399.0,2.0
29.01.2013,0,24,16624,499.0,1.0
03.01.2013,0,24,17398,149.0,1.0
03.01.2013,0,24,16644,299.0,1.0
08.01.2013,0,24,16662,149.0,1.0
15.01.2013,0,24,16662,149.0,1.0
25.01.2013,0,24,16698,149.0,1.0
13.01.2013,0,24,16740,28.0,1.0
05.01.2013,0,24,16865,349.0,1.0
12.01.2013,0,24,16890,399.0,1.0
19.01.2013,0,24,16890,399.0,1.0
04.01.2013,0,24,16932,199.0,1.0
12.01.2013,0,24,16934,189.0,1.0
27.01.2013,0,24,16950,149.0,1.0
31.01.2013,0,24,16986,199.0,1.0
24.01.2013,0,24,16994,549.0,1.0
05.01.2013,0,24,16659,349.0,1.0
16.01.2013,0,24,20101,149.0,1.0
23.01.2013,0,24,17422,149.0,1.0
20.01.2013,0,24,17433,149.0,1.0
20.01.2013,0,24,18214,249.0,1.0
16.01.2013,0,24,18271,199.0,1.0
08.01.2013,0,24,18282,199.0,1.0
08.01.2013,0,24,18294,299.0,1.0
28.01.2013,0,24,18294,299.0,1.0
16.01.2013,0,24,18300,199.0,1.0
12.01.2013,0,24,18318,199.0,1.0
16.01.2013,0,24,18318,199.0,1.0
08.01.2013,0,24,18328,199.0,1.0
13.01.2013,0,24,18350,199.0,1.0
02.01.2013,0,24,18362,399.0,1.0
12.01.2013,0,24,18366,199.0,1.0
17.01.2013,0,24,18380,149.0,1.0
08.01.2013,0,24,18384,149.0,1.0
22.01.2013,0,24,18392,299.0,1.0
23.01.2013,0,24,18449,98.0,1.0
16.01.2013,0,24,18450,199.0,1.0
08.01.2013,0,24,18462,199.0,1.0
08.01.2013,0,24,18465,199.0,1.0
31.01.2013,0,24,18473,199.0,1.0
31.01.2013,0,24,18506,199.0,1.0
31.01.2013,0,24,18507,199.0,1.0
11.01.2013,0,24,18544,149.0,1.0
09.01.2013,0,24,18557,149.0,1.0
25.01.2013,0,24,18580,299.0,1.0
21.01.2013,0,24,18206,299.0,1.0
03.01.2013,0,24,18206,299.0,1.0
24.01.2013,0,24,18200,299.0,1.0
02.01.2013,0,24,18194,299.0,1.0
25.01.2013,0,24,17433,149.0,1.0
08.01.2013,0,24,17452,149.0,1.0
03.01.2013,0,24,17737,3490.0,1.0
25.01.2013,0,24,17480,399.0,1.0
03.01.2013,0,24,17481,1399.0,1.0
12.01.2013,0,24,17482,699.0,1.0
03.01.2013,0,24,17489,149.0,1.0
20.01.2013,0,24,17527,199.0,1.0
11.01.2013,0,24,17543,1199.0,1.0
26.01.2013,0,24,17543,1199.0,1.0
05.01.2013,0,24,17544,999.0,1.0
24.01.2013,0,24,17786,149.0,1.0
20.01.2013,0,24,17429,299.0,1.0
13.01.2013,0,24,17801,28.0,1.0
06.01.2013,0,24,17862,399.0,1.0
25.01.2013,0,24,17863,299.0,1.0
28.01.2013,0,24,17914,599.0,1.0
03.01.2013,0,24,17916,149.0,1.0
13.01.2013,0,24,17918,149.0,1.0
